TK,157,IST,MIA,01:05 am,06:00 am
UA,2012,ROC,EWR,06:00 am,07:29 am
AC,130,YYC,YYZ,06:00 am,11:48 am
DL,2439,BNA,DTW,06:20 am,09:00 am
UA,131,EWR,HND,10:30 am,01:35 pm
DL,1596,MSP,ATL,10:31 am,02:00 pm
AA,6003,PHL,ROC,10:41 am,12:05 pm
DL,19,LHR,DTW,10:55 am,02:30 pm
UP,141,FPO,FLL,11:15 am,12:00 n
AA,2990,DFW,CLT,03:56 pm,07:27 pm
DL,5028,DTW,ROC,03:59 pm,05:20 pm
EK,206,JFK,MXP,10:20 pm,12:15 pm
AA,1203,BUF,CLT,12:00 n,01:49 pm
