AA,4352,PHL,DCA,08:20 am,09:29 am
WN,147,ATL,IND,08:30 am,10:05 am
LH,5917,ATH,MUC,08:35 am,10:15 am
DL,3558,DTW,MSN,12:20 pm,12:44 pm
AA,813,ORD,BDL,01:00 pm,04:05 pm
UA,9365,FRA,PMI,01:10 pm,03:15 pm
EI,110,JFK,SNN,06:05 pm,05:40 am
AA,2566,LGA,ORD,07:30 pm,09:07 pm
