UA,575,CLT,IAH,06:43 am,08:27 am
WN,615,MDW,HOU,06:50 am,09:30 am
AA,2161,ORD,MSY,09:45 am,12:21 pm
DL,4057,GRR,MSP,10:40 am,11:15 am
KL,691,AMS,YYZ,11:40 am,01:40 pm
HA,334,LIH,HNL,04:15 pm,04:58 pm
WN,2811,TUL,MDW,04:20 pm,06:05 pm
B6,2601,BUF,JFK,04:34 pm,06:00 pm
DL,5781,BOS,RIC,08:35 pm,10:33 pm
AA,5590,PHL,ROC,08:43 pm,10:00 pm
B6,486,JFK,ROC,09:59 pm,11:24 pm
